date,store_id,store_name,city,gmv,placed,orders,bad_orders,failed_orders,active_time,working_time,availability_observations,online_hours,scheduled_hours,availability_pct,bad_order_rate_pct,failed_order_rate_pct,gmv_dod_pct,orders_dod_pct,bad_orders_dod_pct,failed_orders_dod_pct,availability_dod_pp,online_hours_dod_pct,gmv_wow_pct,orders_wow_pct,bad_orders_wow_pct,failed_orders_wow_pct,availability_wow_pp,online_hours_wow_pct,week,currency
2026-09-10,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,0,0,0,0,601.0,601.0,1,10.0167,10.0167,100.0,,,,,,-100.0,0.0,0.08,-100.0,-100.0,-100.0,-100.0,0.0,0.0,2026-09-07,EUR
2026-09-11,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,60.81508006151199,2,2,1,0,601.0,601.0,1,10.0167,10.0167,100.0,50.0,0.0,,,,,0.0,0.0,151.16,100.0,0.0,-100.0,0.0,-0.0,2026-09-07,EUR
2026-09-12,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,1,0,0,1,601.0,601.0,1,10.0167,10.0167,100.0,,100.0,-100.0,-100.0,-100.0,,0.0,0.0,-100.0,-100.0,-100.0,,0.0,0.0,2026-09-07,EUR
2026-09-13,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,17.23601057046374,1,1,1,0,601.0,601.0,1,10.0167,10.0167,100.0,100.0,0.0,,,,-100.0,0.0,0.0,-30.14,0.0,,,0.0,-0.05,2026-09-07,EUR
2026-09-14,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,0,0,0,0,601.45,601.45,1,10.0242,10.0242,100.0,,,-100.0,-100.0,-100.0,,0.0,0.07,-100.0,-100.0,-100.0,-100.0,0.0,0.07,2026-09-14,EUR
2026-09-15,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,0,0,0,0,601.0,601.0,1,10.0167,10.0167,100.0,,,,,,,0.0,-0.07,-100.0,-100.0,,,0.0,0.0,2026-09-14,EUR
2026-09-16,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,37.2100256018505,1,1,0,0,601.0,601.0,1,10.0167,10.0167,100.0,0.0,0.0,,,,,0.0,0.0,,,,-100.0,0.0,0.08,2026-09-14,EUR
2026-09-17,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,1,0,0,1,600.6833333333333,600.6833333333333,1,10.0114,10.0114,100.0,,100.0,-100.0,-100.0,,,0.0,-0.05,,,,,0.0,-0.05,2026-09-14,EUR
2026-09-18,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,1,0,0,1,601.0,601.0,1,10.0167,10.0167,100.0,,100.0,,,,0.0,0.0,0.05,-100.0,-100.0,-100.0,,0.0,0.0,2026-09-14,EUR
2026-09-19,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,28.75039943284005,2,1,0,1,601.0,601.0,1,10.0167,10.0167,100.0,0.0,50.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-09-14,EUR
2026-09-20,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,10.05773182550654,2,2,2,0,601.0,601.0,1,10.0167,10.0167,100.0,100.0,0.0,-65.02,100.0,,-100.0,0.0,0.0,-41.65,100.0,100.0,,0.0,0.0,2026-09-14,EUR
2026-09-21,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,22.414502804883146,1,1,0,0,601.0,601.0,1,10.0167,10.0167,100.0,0.0,0.0,122.86,-50.0,-100.0,,0.0,0.0,,,,,0.0,-0.07,2026-09-21,EUR
2026-09-22,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,0,0,0,0,601.3,601.3,1,10.0217,10.0217,100.0,,,-100.0,-100.0,,,0.0,0.05,,,,,0.0,0.05,2026-09-21,EUR
2026-09-23,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,49.116480429333286,3,2,2,1,600.8,600.8,1,10.0133,10.0133,100.0,100.0,33.33,,,,,0.0,-0.08,32.0,100.0,,,0.0,-0.03,2026-09-21,EUR
2026-09-24,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,0.0,0,0,0,0,600.8666666666667,600.8666666666667,1,10.0144,10.0144,100.0,,,-100.0,-100.0,-100.0,-100.0,0.0,0.01,,,,-100.0,0.0,0.03,2026-09-21,EUR
2026-09-25,200369,"VARUS, вул.Тараса Шевченка 7",Kamianske,26.334651017113472,1,1,0,0,0.0,0.0,1,0.0,0.0,,0.0,0.0,,,,,,-100.0,,,,-100.0,,-100.0,2026-09-21,EUR
2026-06-01,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,28.911734160534916,3,3,1,0,701.0,701.0,1,11.6833,11.6833,100.0,33.33,0.0,,,,,,,,,,,,,2026-06-01,EUR
2026-06-02,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,28.17346942935375,3,3,1,0,700.3166666666667,700.3166666666667,1,11.6719,11.6719,100.0,33.33,0.0,-2.55,0.0,0.0,,0.0,-0.1,,,,,,,2026-06-01,EUR
2026-06-03,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,74.581304527531,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,164.72,100.0,-100.0,,0.0,0.1,,,,,,,2026-06-01,EUR
2026-06-04,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,88.49667242257142,9,8,0,1,701.6,701.6,1,11.6933,11.6933,100.0,0.0,11.11,18.66,33.33,,,0.0,0.09,,,,,,,2026-06-01,EUR
2026-06-05,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,29.229164835995505,3,2,0,1,700.3166666666667,700.3166666666667,1,11.6719,11.6719,100.0,0.0,33.33,-66.97,-75.0,,0.0,0.0,-0.18,,,,,,,2026-06-01,EUR
2026-06-06,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,19.28560076052144,3,3,1,0,701.0,701.0,1,11.6833,11.6833,100.0,33.33,0.0,-34.02,50.0,,-100.0,0.0,0.1,,,,,,,2026-06-01,EUR
2026-06-07,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,34.11878712795797,4,3,1,1,701.0,701.0,1,11.6833,11.6833,100.0,33.33,25.0,76.91,0.0,0.0,,0.0,0.0,,,,,,,2026-06-01,EUR
2026-06-08,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,20.007745894702403,3,3,1,0,700.1,700.1,1,11.6683,11.6683,100.0,33.33,0.0,-41.36,0.0,0.0,-100.0,0.0,-0.13,-30.8,0.0,0.0,,0.0,-0.13,2026-06-08,EUR
2026-06-09,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,91.67336897166692,6,6,1,0,701.6666666666666,701.6666666666666,1,11.6944,11.6944,100.0,16.67,0.0,358.19,100.0,0.0,,0.0,0.22,225.39,100.0,0.0,,0.0,0.19,2026-06-08,EUR
2026-06-10,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,56.380255917083296,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,-38.5,-16.67,0.0,,0.0,-0.09,-24.4,-16.67,,,0.0,0.0,2026-06-08,EUR
2026-06-11,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,84.04320313102183,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,49.06,40.0,0.0,,0.0,0.0,-5.03,-12.5,,-100.0,0.0,-0.09,2026-06-08,EUR
2026-06-12,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,103.67974023059196,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,23.36,0.0,-100.0,,0.0,0.0,254.71,250.0,,-100.0,0.0,0.1,2026-06-08,EUR
2026-06-13,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,34.36217172780876,3,3,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-66.86,-57.14,,,0.0,0.0,78.18,0.0,-100.0,,0.0,0.0,2026-06-08,EUR
2026-06-14,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,100.82820192083815,8,8,1,0,701.0,701.0,1,11.6833,11.6833,100.0,12.5,0.0,193.43,166.67,,,0.0,0.0,195.52,166.67,0.0,-100.0,0.0,0.0,2026-06-08,EUR
2026-06-15,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,62.06709706281623,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,-38.44,-50.0,0.0,,0.0,0.0,210.22,33.33,0.0,,0.0,0.13,2026-06-15,EUR
2026-06-16,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,92.10477812654185,6,6,3,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,48.4,50.0,200.0,,0.0,0.0,0.47,0.0,200.0,,0.0,-0.09,2026-06-15,EUR
2026-06-17,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,52.95477737421558,4,4,3,0,700.0,700.0,1,11.6667,11.6667,100.0,75.0,0.0,-42.51,-33.33,0.0,,0.0,-0.14,-6.08,-20.0,200.0,,0.0,-0.14,2026-06-15,EUR
2026-06-18,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,61.91243627801156,5,5,0,0,700.2833333333333,700.2833333333333,1,11.6714,11.6714,100.0,0.0,0.0,16.92,25.0,-100.0,,0.0,0.04,-26.33,-28.57,-100.0,,0.0,-0.1,2026-06-15,EUR
2026-06-19,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,85.22843731598464,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,37.66,60.0,,,0.0,0.1,-17.8,14.29,,,0.0,0.0,2026-06-15,EUR
2026-06-20,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,86.56976915979935,6,6,1,0,701.0,701.0,1,11.6833,11.6833,100.0,16.67,0.0,1.57,-25.0,,,0.0,0.0,151.93,100.0,,,0.0,0.0,2026-06-15,EUR
2026-06-21,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,20.68454214748273,2,2,1,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,-76.11,-66.67,0.0,,0.0,0.0,-79.49,-75.0,0.0,,0.0,0.0,2026-06-15,EUR
2026-06-22,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,67.79439973776418,7,7,1,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,14.29,0.0,227.75,250.0,0.0,,0.0,-0.01,9.23,75.0,0.0,,0.0,-0.01,2026-06-22,EUR
2026-06-23,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,97.8243452629972,9,9,0,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,0.0,0.0,44.3,28.57,-100.0,,0.0,0.06,6.21,50.0,-100.0,,0.0,0.05,2026-06-22,EUR
2026-06-24,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,65.75840188801523,7,6,1,1,701.1,701.1,1,11.685,11.685,100.0,16.67,14.29,-32.78,-33.33,,,0.0,-0.04,24.18,50.0,-66.67,,0.0,0.16,2026-06-22,EUR
2026-06-25,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,131.67573444473243,10,10,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,100.24,66.67,-100.0,-100.0,0.0,-0.01,112.68,100.0,,,0.0,0.1,2026-06-22,EUR
2026-06-26,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,148.72260631777854,8,8,0,0,700.0,700.0,1,11.6667,11.6667,100.0,0.0,0.0,12.95,-20.0,,,0.0,-0.14,74.5,0.0,,,0.0,-0.14,2026-06-22,EUR
2026-06-27,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,163.9937875783082,11,11,2,0,701.0,701.0,1,11.6833,11.6833,100.0,18.18,0.0,10.27,37.5,,,0.0,0.14,89.44,83.33,100.0,,0.0,0.0,2026-06-22,EUR
2026-06-28,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,135.2609295943087,10,10,2,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,-17.52,-9.09,0.0,,0.0,0.0,553.92,400.0,100.0,,0.0,0.0,2026-06-22,EUR
2026-06-29,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,62.356690751872335,4,4,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-53.9,-60.0,-100.0,,0.0,0.0,-8.02,-42.86,-100.0,,0.0,0.01,2026-06-29,EUR
2026-06-30,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,77.03554472574524,10,10,0,0,700.9666666666667,700.9666666666667,1,11.6828,11.6828,100.0,0.0,0.0,23.54,150.0,,,0.0,-0.0,-21.25,11.11,,,0.0,-0.06,2026-06-29,EUR
2026-07-01,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,113.04988392482302,7,7,2,0,700.5666666666667,700.5666666666667,1,11.6761,11.6761,100.0,28.57,0.0,46.75,-30.0,,,0.0,-0.06,71.92,16.67,100.0,-100.0,0.0,-0.08,2026-06-29,EUR
2026-07-02,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,154.2083763521508,11,11,1,0,701.0,701.0,1,11.6833,11.6833,100.0,9.09,0.0,36.41,57.14,-50.0,,0.0,0.06,17.11,10.0,,,0.0,0.0,2026-06-29,EUR
2026-07-03,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,82.17051412539728,6,5,1,1,567.5833333333334,701.0,1,9.4597,11.6833,80.97,20.0,16.67,-46.71,-54.55,0.0,,-19.03,-19.03,-44.75,-37.5,,,-19.03,-18.92,2026-06-29,EUR
2026-07-04,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,77.13046406187755,8,8,1,0,460.78333333333336,701.0,1,7.6797,11.6833,65.73,12.5,0.0,-6.13,60.0,0.0,-100.0,-15.24,-18.82,-52.97,-27.27,-50.0,,-34.27,-34.27,2026-06-29,EUR
2026-07-05,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,124.10478783763504,9,9,0,0,701.8,701.8,1,11.6967,11.6967,100.0,0.0,0.0,60.9,12.5,-100.0,,34.27,52.31,-8.25,-10.0,-100.0,,0.0,0.11,2026-06-29,EUR
2026-07-06,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,230.69480495575985,13,13,2,0,700.1,700.1,1,11.6683,11.6683,100.0,15.38,0.0,85.89,44.44,,,0.0,-0.24,269.96,225.0,,,0.0,-0.13,2026-07-06,EUR
2026-07-07,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,78.36369889068999,7,7,0,0,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,0.0,0.0,-66.03,-46.15,-100.0,,0.0,0.13,1.72,-30.0,,,0.0,0.01,2026-07-06,EUR
2026-07-08,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,148.33050447242425,10,10,0,0,701.6833333333333,701.6833333333333,1,11.6947,11.6947,100.0,0.0,0.0,89.28,42.86,,,0.0,0.09,31.21,42.86,-100.0,,0.0,0.16,2026-07-06,EUR
2026-07-09,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,323.1660682525076,17,17,3,0,701.7166666666667,701.7166666666667,1,11.6953,11.6953,100.0,17.65,0.0,117.87,70.0,,,0.0,0.01,109.56,54.55,200.0,,0.0,0.1,2026-07-06,EUR
2026-07-10,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,155.9620520192667,10,10,1,0,700.4833333333333,700.4833333333333,1,11.6747,11.6747,100.0,10.0,0.0,-51.74,-41.18,-66.67,,0.0,-0.18,89.8,100.0,0.0,-100.0,19.03,23.42,2026-07-06,EUR
2026-07-11,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,205.8374360639559,13,13,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,31.98,30.0,-100.0,,0.0,0.07,166.87,62.5,-100.0,,34.27,52.13,2026-07-06,EUR
2026-07-12,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,146.64817916588916,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-28.76,-30.77,,,0.0,0.0,18.16,0.0,,,0.0,-0.11,2026-07-06,EUR
2026-07-13,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,171.95811749817207,11,11,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,17.26,22.22,,,0.0,0.0,-25.46,-15.38,-100.0,,0.0,0.13,2026-07-13,EUR
2026-07-14,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,110.13278272536512,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,-35.95,-36.36,,,0.0,0.0,40.54,0.0,,,0.0,-0.01,2026-07-13,EUR
2026-07-15,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,124.89003588838192,9,9,1,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,11.11,0.0,13.4,28.57,0.0,,0.0,0.05,-15.8,-10.0,,,0.0,-0.05,2026-07-13,EUR
2026-07-16,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,33.03894642486914,1,1,0,0,700.5,700.5,1,11.675,11.675,100.0,0.0,0.0,-73.55,-88.89,-100.0,,0.0,-0.12,-89.78,-94.12,-100.0,,0.0,-0.17,2026-07-13,EUR
2026-07-17,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,151.10319874974715,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,357.35,700.0,,,0.0,0.07,-3.12,-20.0,-100.0,,0.0,0.07,2026-07-13,EUR
2026-07-18,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,164.42189929815927,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,8.81,12.5,,,0.0,0.0,-20.12,-30.77,,,0.0,0.0,2026-07-13,EUR
2026-07-19,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,166.94784951470177,9,9,1,0,701.0,701.0,1,11.6833,11.6833,100.0,11.11,0.0,1.54,0.0,,,0.0,0.0,13.84,0.0,,,0.0,0.0,2026-07-13,EUR
2026-07-20,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,71.68186212286645,4,4,0,0,701.15,701.15,1,11.6858,11.6858,100.0,0.0,0.0,-57.06,-55.56,-100.0,,0.0,0.02,-58.31,-63.64,,,0.0,0.02,2026-07-20,EUR
2026-07-21,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,46.321104359346094,3,3,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-35.38,-25.0,,,0.0,-0.02,-57.94,-57.14,-100.0,,0.0,0.0,2026-07-20,EUR
2026-07-22,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,116.4313334913627,7,7,2,0,701.0,701.0,1,11.6833,11.6833,100.0,28.57,0.0,151.36,133.33,,,0.0,0.0,-6.77,-22.22,100.0,,0.0,-0.05,2026-07-20,EUR
2026-07-23,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,134.41180996294435,10,10,1,0,700.75,700.75,1,11.6792,11.6792,100.0,10.0,0.0,15.44,42.86,-50.0,,0.0,-0.04,306.83,900.0,,,0.0,0.04,2026-07-20,EUR
2026-07-24,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,202.16186811054425,13,13,1,0,701.0,701.0,1,11.6833,11.6833,100.0,7.69,0.0,50.4,30.0,0.0,,0.0,0.04,33.79,62.5,,,0.0,0.0,2026-07-20,EUR
2026-07-25,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,180.07372099436645,8,8,0,0,700.0,700.0,1,11.6667,11.6667,100.0,0.0,0.0,-10.93,-38.46,-100.0,,0.0,-0.14,9.52,-11.11,,,0.0,-0.14,2026-07-20,EUR
2026-07-26,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,167.3424367741209,11,11,1,0,700.0,700.0,1,11.6667,11.6667,100.0,9.09,0.0,-7.07,37.5,,,0.0,0.0,0.24,22.22,0.0,,0.0,-0.14,2026-07-20,EUR
2026-07-27,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,80.05878541830405,7,7,0,0,700.0,700.0,1,11.6667,11.6667,100.0,0.0,0.0,-52.16,-36.36,-100.0,,0.0,0.0,11.69,75.0,,,0.0,-0.16,2026-07-27,EUR
2026-07-28,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,198.207306255958,8,8,1,0,701.0,701.0,1,11.6833,11.6833,100.0,12.5,0.0,147.58,14.29,,,0.0,0.14,327.9,166.67,,,0.0,0.0,2026-07-27,EUR
2026-07-29,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,281.52745215049697,13,13,0,0,701.6,701.6,1,11.6933,11.6933,100.0,0.0,0.0,42.04,62.5,-100.0,,0.0,0.09,141.8,85.71,-100.0,,0.0,0.09,2026-07-27,EUR
2026-07-30,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,216.6429143285669,13,13,2,0,701.1166666666667,701.1166666666667,1,11.6853,11.6853,100.0,15.38,0.0,-23.05,0.0,,,0.0,-0.07,61.18,30.0,100.0,,0.0,0.05,2026-07-27,EUR
2026-07-31,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,38.43162550652417,4,2,1,2,221.7,701.0,1,3.695,11.6833,31.63,50.0,50.0,-82.26,-84.62,-50.0,,-68.37,-68.38,-80.99,-84.62,0.0,,-68.37,-68.37,2026-07-27,EUR
2026-08-01,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,0.0,0,0,0,0,264.6333333333333,701.0,1,4.4106,11.6833,37.75,,,-100.0,-100.0,-100.0,-100.0,6.12,19.37,-100.0,-100.0,,,-62.25,-62.19,2026-07-27,EUR
2026-08-02,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,0.0,0,0,0,0,701.0,701.0,1,11.6833,11.6833,100.0,,,,,,,62.25,164.89,-100.0,-100.0,-100.0,,0.0,0.14,2026-07-27,EUR
2026-08-03,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,0.0,0,0,0,0,487.31666666666666,701.0,1,8.1219,11.6833,69.52,,,,,,,-30.48,-30.48,-100.0,-100.0,,,-30.48,-30.38,2026-08-03,EUR
2026-08-04,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,33.897793631890366,5,4,1,1,701.1833333333333,701.1833333333333,1,11.6864,11.6864,100.0,25.0,20.0,,,,,30.48,43.89,-82.9,-50.0,0.0,,0.0,0.03,2026-08-03,EUR
2026-08-05,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,144.493880693483,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,326.26,100.0,-100.0,-100.0,0.0,-0.03,-48.68,-38.46,,,0.0,-0.09,2026-08-03,EUR
2026-08-06,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,157.32673606758246,10,10,1,0,700.0166666666667,700.0166666666667,1,11.6669,11.6669,100.0,10.0,0.0,8.88,25.0,,,0.0,-0.14,-27.38,-23.08,-50.0,,0.0,-0.16,2026-08-03,EUR
2026-08-07,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,57.65960855008037,4,4,2,0,700.0333333333333,700.0333333333333,1,11.6672,11.6672,100.0,50.0,0.0,-63.35,-60.0,100.0,,0.0,0.0,50.03,100.0,100.0,-100.0,68.37,215.76,2026-08-03,EUR
2026-08-08,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,61.91493514290478,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,7.38,50.0,-100.0,,0.0,0.14,,,,,62.25,164.89,2026-08-03,EUR
2026-08-09,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,58.46856294539008,5,5,0,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,0.0,0.0,-5.57,-16.67,,,0.0,-0.01,,,,,0.0,-0.01,2026-08-03,EUR
2026-08-10,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,68.93933716875114,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,17.91,-60.0,,,0.0,0.01,,,,,30.48,43.85,2026-08-10,EUR
2026-08-11,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,112.2254101028782,5,5,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,62.79,150.0,,,0.0,0.0,231.07,25.0,-100.0,-100.0,0.0,-0.03,2026-08-10,EUR
2026-08-12,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,272.322675089313,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,142.66,60.0,,,0.0,0.0,88.47,0.0,,,0.0,0.0,2026-08-10,EUR
2026-08-13,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,253.01138475299112,22,17,3,5,700.4333333333333,700.4333333333333,1,11.6739,11.6739,100.0,17.65,22.73,-7.09,112.5,,,0.0,-0.08,60.82,70.0,200.0,,0.0,0.06,2026-08-10,EUR
2026-08-14,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,247.05795506604355,19,17,4,2,701.0,701.0,1,11.6833,11.6833,100.0,23.53,10.53,-2.35,0.0,33.33,-60.0,0.0,0.08,328.48,325.0,100.0,,0.0,0.14,2026-08-10,EUR
2026-08-15,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,474.396321113241,32,30,4,2,701.0,701.0,1,11.6833,11.6833,100.0,13.33,6.25,92.02,76.47,0.0,0.0,0.0,0.0,666.21,400.0,,,0.0,0.0,2026-08-10,EUR
2026-08-16,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,366.7676598543801,19,19,0,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,0.0,0.0,-22.69,-36.67,-100.0,-100.0,0.0,0.0,527.29,280.0,,,0.0,0.01,2026-08-10,EUR
2026-08-17,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,236.178155195098,15,15,1,0,701.0,701.0,1,11.6833,11.6833,100.0,6.67,0.0,-35.61,-21.05,,,0.0,-0.0,242.59,650.0,,,0.0,0.0,2026-08-17,EUR
2026-08-18,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,268.72850354525053,16,16,1,0,700.6,700.6,1,11.6767,11.6767,100.0,6.25,0.0,13.78,6.67,0.0,,0.0,-0.06,139.45,220.0,,,0.0,-0.06,2026-08-17,EUR
2026-08-19,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,256.90289642396164,15,15,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-4.4,-6.25,-100.0,,0.0,0.06,-5.66,87.5,,,0.0,0.0,2026-08-17,EUR
2026-08-20,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,262.5539103106085,14,14,2,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,14.29,0.0,2.2,-6.67,,,0.0,0.0,3.77,-17.65,-33.33,-100.0,0.0,0.08,2026-08-17,EUR
2026-08-21,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,649.3250535557237,32,32,3,0,700.7333333333333,700.7333333333333,1,11.6789,11.6789,100.0,9.38,0.0,147.31,128.57,50.0,,0.0,-0.04,162.82,88.24,-25.0,-100.0,0.0,-0.04,2026-08-17,EUR
2026-08-22,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,610.2553055716462,27,27,2,0,700.0,700.0,1,11.6667,11.6667,100.0,7.41,0.0,-6.02,-15.62,-33.33,,0.0,-0.1,28.64,-10.0,-50.0,-100.0,0.0,-0.14,2026-08-17,EUR
2026-08-23,200370,"VARUS, вул.Незалежної України 57В",Zaporizhia,648.4253709690245,26,26,2,0,701.0,701.0,1,11.6833,11.6833,100.0,7.69,0.0,6.25,-3.7,0.0,,0.0,0.14,76.79,36.84,,,0.0,-0.0,2026-08-17,EUR
